order_id,order_date,order_time,customer_id,store_id,city,order_type,payment_method,pizza_id,pizza_name,category,size,quantity,unit_price,discount_amount,delivery_minutes
10836,2025-08-30,19:33:00,1226,6,Bhilai,Delivery,Cash,P005,Farmhouse,Veg,L,1,449,22.45,32
10836,2025-08-30,19:33:00,1226,6,Bhilai,Delivery,Cash,P015,Mexican Green Wave,Veg,L,1,449,44.9,38
10837,2025-03-01,19:28:00,1376,15,Nagpur,Delivery,UPI,P009,Chicken Dominator,Chicken,L,1,469,46.9,56
10837,2025-03-01,19:28:00,1376,15,Nagpur,Delivery,UPI,P002,Margherita,Classic,M,1,299,0,46
10837,2025-03-01,19:28:00,1376,15,Nagpur,Delivery,UPI,P006,Peppy Paneer,Veg,M,1,299,29.9,32
10838,2025-10-19,20:08:00,1276,4,Bhilai,Takeaway,Wallet,P010,Pepper Barbecue Chicken,Chicken,M,1,319,15.95,0
10838,2025-10-19,20:08:00,1276,4,Bhilai,Takeaway,Wallet,P015,Mexican Green Wave,Veg,L,1,449,22.45,0
10839,2025-03-02,13:26:00,1259,3,Raipur,Delivery,Card,P018,Paneer Makhani,Veg,M,1,299,0,44
10839,2025-03-02,13:26:00,1259,3,Raipur,Delivery,Card,P001,Margherita,Classic,S,1,179,8.95,53
10840,2025-12-31,22:47:00,1052,3,Raipur,Takeaway,Wallet,P012,Veg Extravaganza,Premium Veg,M,1,329,0,0
10841,2025-03-09,18:33:00,1199,15,Nagpur,Delivery,Card,P012,Veg Extravaganza,Premium Veg,M,1,329,16.45,55
10841,2025-03-09,18:33:00,1199,15,Nagpur,Delivery,Card,P004,Farmhouse,Veg,M,1,299,0,64
10841,2025-03-09,18:33:00,1199,15,Nagpur,Delivery,Card,P005,Farmhouse,Veg,L,2,449,0,22
10842,2025-07-01,22:58:00,1210,11,Bilaspur,Delivery,Wallet,P014,Mexican Green Wave,Veg,M,1,299,0,27
10842,2025-07-01,22:58:00,1210,11,Bilaspur,Delivery,Wallet,P013,Veg Extravaganza,Premium Veg,L,2,479,0,55
10843,2025-10-31,17:41:00,1233,7,Durg,Delivery,Card,P020,Garlic Bread,Sides,M,1,149,7.45,21
10843,2025-10-31,17:41:00,1233,7,Durg,Delivery,Card,P002,Margherita,Classic,M,1,299,29.9,36
10843,2025-10-31,17:41:00,1233,7,Durg,Delivery,Card,P005,Farmhouse,Veg,L,1,449,22.45,42
10844,2025-06-13,20:09:00,1022,14,Nagpur,Dine-in,Card,P008,Chicken Dominator,Chicken,M,1,319,15.95,0
10844,2025-06-13,20:09:00,1022,14,Nagpur,Dine-in,Card,P010,Pepper Barbecue Chicken,Chicken,M,2,319,0,0
10844,2025-06-13,20:09:00,1022,14,Nagpur,Dine-in,Card,P002,Margherita,Classic,M,1,299,0,0
10845,2025-05-28,16:28:00,1115,15,Nagpur,Delivery,Cash,P019,Paneer Makhani,Veg,L,1,449,22.45,27
10846,2025-02-19,16:53:00,1261,13,Nagpur,Delivery,UPI,P001,Margherita,Classic,S,1,179,0,41
10846,2025-02-19,16:53:00,1261,13,Nagpur,Delivery,UPI,P016,Cheese Burst,Specialty,M,1,324,0,36
10847,2025-10-20,18:28:00,1267,3,Raipur,Takeaway,Cash,P013,Veg Extravaganza,Premium Veg,L,1,479,0,0
10848,2025-08-16,21:31:00,1135,2,Raipur,Takeaway,Cash,P020,Garlic Bread,Sides,M,1,149,0,0
10849,2025-04-24,20:20:00,1081,9,Durg,Delivery,Wallet,P013,Veg Extravaganza,Premium Veg,L,1,479,23.95,20
10850,2025-08-10,14:45:00,1407,9,Durg,Delivery,UPI,P004,Farmhouse,Veg,M,1,299,29.9,32
10851,2025-12-11,15:30:00,1078,8,Durg,Takeaway,Wallet,P002,Margherita,Classic,M,2,299,0,0
10851,2025-12-11,15:30:00,1078,8,Durg,Takeaway,Wallet,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,0
10852,2025-08-11,13:35:00,1313,4,Bhilai,Takeaway,UPI,P012,Veg Extravaganza,Premium Veg,M,1,329,16.45,0
10852,2025-08-11,13:35:00,1313,4,Bhilai,Takeaway,UPI,P010,Pepper Barbecue Chicken,Chicken,M,1,319,31.9,0
10852,2025-08-11,13:35:00,1313,4,Bhilai,Takeaway,UPI,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,0
10852,2025-08-11,13:35:00,1313,4,Bhilai,Takeaway,UPI,P004,Farmhouse,Veg,M,1,299,14.95,0
10853,2025-04-29,21:42:00,1249,8,Durg,Takeaway,Wallet,P009,Chicken Dominator,Chicken,L,1,469,23.45,0
10853,2025-04-29,21:42:00,1249,8,Durg,Takeaway,Wallet,P005,Farmhouse,Veg,L,1,449,44.9,0
10853,2025-04-29,21:42:00,1249,8,Durg,Takeaway,Wallet,P003,Margherita,Classic,L,1,449,44.9,0
10854,2025-06-16,16:27:00,1060,3,Raipur,Delivery,Cash,P005,Farmhouse,Veg,L,1,449,44.9,63
10855,2025-03-07,20:30:00,1431,13,Nagpur,Takeaway,Wallet,P001,Margherita,Classic,S,1,179,0,0
10855,2025-03-07,20:30:00,1431,13,Nagpur,Takeaway,Wallet,P004,Farmhouse,Veg,M,1,299,29.9,0
10856,2025-02-01,18:20:00,1134,11,Bilaspur,Delivery,Wallet,P007,Peppy Paneer,Veg,L,1,449,0,39
10856,2025-02-01,18:20:00,1134,11,Bilaspur,Delivery,Wallet,P004,Farmhouse,Veg,M,1,299,0,37
10856,2025-02-01,18:20:00,1134,11,Bilaspur,Delivery,Wallet,P001,Margherita,Classic,S,1,179,17.9,44
10856,2025-02-01,18:20:00,1134,11,Bilaspur,Delivery,Wallet,P008,Chicken Dominator,Chicken,M,1,319,0,54
10857,2025-03-27,18:49:00,1321,2,Raipur,Dine-in,Cash,P010,Pepper Barbecue Chicken,Chicken,M,1,319,0,0
10857,2025-03-27,18:49:00,1321,2,Raipur,Dine-in,Cash,P001,Margherita,Classic,S,1,179,17.9,0
10858,2025-02-16,20:21:00,1181,13,Nagpur,Takeaway,UPI,P008,Chicken Dominator,Chicken,M,1,319,15.95,0
10859,2025-10-02,15:10:00,1430,9,Durg,Delivery,Card,P015,Mexican Green Wave,Veg,L,1,449,0,53
10859,2025-10-02,15:10:00,1430,9,Durg,Delivery,Card,P019,Paneer Makhani,Veg,L,1,449,0,18
10859,2025-10-02,15:10:00,1430,9,Durg,Delivery,Card,P005,Farmhouse,Veg,L,1,449,0,19
10860,2025-09-27,14:25:00,1406,8,Durg,Delivery,Cash,P001,Margherita,Classic,S,1,179,0,35
10860,2025-09-27,14:25:00,1406,8,Durg,Delivery,Cash,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,42
10860,2025-09-27,14:25:00,1406,8,Durg,Delivery,Cash,P012,Veg Extravaganza,Premium Veg,M,1,329,32.9,26
10861,2025-05-19,21:04:00,1038,9,Durg,Takeaway,Wallet,P001,Margherita,Classic,S,1,179,0,0
10862,2025-02-18,20:50:00,1201,4,Bhilai,Takeaway,Cash,P007,Peppy Paneer,Veg,L,1,449,44.9,0
10862,2025-02-18,20:50:00,1201,4,Bhilai,Takeaway,Cash,P014,Mexican Green Wave,Veg,M,1,299,0,0
10862,2025-02-18,20:50:00,1201,4,Bhilai,Takeaway,Cash,P005,Farmhouse,Veg,L,1,449,0,0
10863,2025-05-16,22:36:00,1242,7,Durg,Delivery,UPI,P020,Garlic Bread,Sides,M,1,149,14.9,36
10863,2025-05-16,22:36:00,1242,7,Durg,Delivery,UPI,P009,Chicken Dominator,Chicken,L,1,469,0,42
10864,2025-01-09,22:46:00,1202,6,Bhilai,Takeaway,UPI,P004,Farmhouse,Veg,M,2,299,29.9,0
10864,2025-01-09,22:46:00,1202,6,Bhilai,Takeaway,UPI,P020,Garlic Bread,Sides,M,1,149,14.9,0
10864,2025-01-09,22:46:00,1202,6,Bhilai,Takeaway,UPI,P006,Peppy Paneer,Veg,M,1,299,0,0
10865,2025-11-26,17:09:00,1415,11,Bilaspur,Dine-in,UPI,P003,Margherita,Classic,L,1,449,0,0
10865,2025-11-26,17:09:00,1415,11,Bilaspur,Dine-in,UPI,P020,Garlic Bread,Sides,M,1,149,0,0
10866,2025-03-14,17:53:00,1243,9,Durg,Takeaway,Card,P014,Mexican Green Wave,Veg,M,1,299,14.95,0
10867,2025-07-30,17:21:00,1428,3,Raipur,Delivery,Wallet,P004,Farmhouse,Veg,M,1,299,0,53
10868,2025-09-08,18:20:00,1334,4,Bhilai,Delivery,Wallet,P019,Paneer Makhani,Veg,L,1,449,44.9,62
10869,2025-02-09,17:48:00,1007,3,Raipur,Delivery,UPI,P003,Margherita,Classic,L,1,449,0,20
10869,2025-02-09,17:48:00,1007,3,Raipur,Delivery,UPI,P018,Paneer Makhani,Veg,M,1,299,29.9,49
10870,2025-03-29,19:33:00,1250,3,Raipur,Takeaway,Wallet,P001,Margherita,Classic,S,1,179,8.95,0
10870,2025-03-29,19:33:00,1250,3,Raipur,Takeaway,Wallet,P002,Margherita,Classic,M,1,299,14.95,0
10870,2025-03-29,19:33:00,1250,3,Raipur,Takeaway,Wallet,P020,Garlic Bread,Sides,M,1,149,7.45,0
10870,2025-03-29,19:33:00,1250,3,Raipur,Takeaway,Wallet,P013,Veg Extravaganza,Premium Veg,L,1,479,0,0
10871,2025-03-14,16:43:00,1105,13,Nagpur,Delivery,Cash,P008,Chicken Dominator,Chicken,M,1,319,0,28
10871,2025-03-14,16:43:00,1105,13,Nagpur,Delivery,Cash,P003,Margherita,Classic,L,1,449,44.9,18
10871,2025-03-14,16:43:00,1105,13,Nagpur,Delivery,Cash,P005,Farmhouse,Veg,L,1,449,22.45,44
10872,2025-04-02,15:04:00,1003,5,Bhilai,Takeaway,Card,P009,Chicken Dominator,Chicken,L,1,469,23.45,0
10873,2025-02-18,13:29:00,1305,3,Raipur,Delivery,Card,P011,Pepper Barbecue Chicken,Chicken,L,1,469,46.9,55
10873,2025-02-18,13:29:00,1305,3,Raipur,Delivery,Card,P019,Paneer Makhani,Veg,L,1,449,22.45,41
10873,2025-02-18,13:29:00,1305,3,Raipur,Delivery,Card,P004,Farmhouse,Veg,M,1,299,29.9,34
10874,2025-10-15,18:42:00,1104,2,Raipur,Delivery,UPI,P004,Farmhouse,Veg,M,2,299,0,26
10875,2025-09-25,19:49:00,1197,6,Bhilai,Delivery,Cash,P003,Margherita,Classic,L,2,449,0,27
10875,2025-09-25,19:49:00,1197,6,Bhilai,Delivery,Cash,P001,Margherita,Classic,S,1,179,0,48
10875,2025-09-25,19:49:00,1197,6,Bhilai,Delivery,Cash,P004,Farmhouse,Veg,M,1,299,0,38
10876,2025-02-09,21:03:00,1071,9,Durg,Takeaway,Wallet,P005,Farmhouse,Veg,L,1,449,44.9,0
10876,2025-02-09,21:03:00,1071,9,Durg,Takeaway,Wallet,P008,Chicken Dominator,Chicken,M,1,319,31.9,0
10876,2025-02-09,21:03:00,1071,9,Durg,Takeaway,Wallet,P002,Margherita,Classic,M,1,299,29.9,0
10876,2025-02-09,21:03:00,1071,9,Durg,Takeaway,Wallet,P009,Chicken Dominator,Chicken,L,1,469,23.45,0
10877,2025-06-09,21:20:00,1272,2,Raipur,Takeaway,Card,P020,Garlic Bread,Sides,M,1,149,0,0
10877,2025-06-09,21:20:00,1272,2,Raipur,Takeaway,Card,P016,Cheese Burst,Specialty,M,1,324,32.4,0
10878,2025-10-14,18:44:00,1404,5,Bhilai,Takeaway,Wallet,P003,Margherita,Classic,L,1,449,22.45,0
10878,2025-10-14,18:44:00,1404,5,Bhilai,Takeaway,Wallet,P017,Cheese Burst,Specialty,L,2,474,94.8,0
10879,2025-04-20,19:56:00,1098,7,Durg,Delivery,UPI,P007,Peppy Paneer,Veg,L,1,449,0,55
10879,2025-04-20,19:56:00,1098,7,Durg,Delivery,UPI,P009,Chicken Dominator,Chicken,L,1,469,23.45,39
10880,2025-02-18,21:58:00,1130,9,Durg,Dine-in,Cash,P011,Pepper Barbecue Chicken,Chicken,L,1,469,46.9,0
10881,2025-07-23,12:44:00,1361,5,Bhilai,Delivery,UPI,P017,Cheese Burst,Specialty,L,1,474,47.4,56
10882,2025-11-20,18:11:00,1243,12,Bilaspur,Takeaway,UPI,P006,Peppy Paneer,Veg,M,1,299,0,0
10883,2025-12-28,20:55:00,1436,3,Raipur,Delivery,UPI,P007,Peppy Paneer,Veg,L,1,449,0,38
10884,2025-02-19,21:17:00,1437,4,Bhilai,Takeaway,UPI,P016,Cheese Burst,Specialty,M,1,324,0,0
10884,2025-02-19,21:17:00,1437,4,Bhilai,Takeaway,UPI,P017,Cheese Burst,Specialty,L,1,474,23.7,0
10884,2025-02-19,21:17:00,1437,4,Bhilai,Takeaway,UPI,P005,Farmhouse,Veg,L,1,449,0,0
10885,2025-12-07,17:53:00,1342,11,Bilaspur,Delivery,Card,P013,Veg Extravaganza,Premium Veg,L,1,479,47.9,20
10885,2025-12-07,17:53:00,1342,11,Bilaspur,Delivery,Card,P002,Margherita,Classic,M,1,299,14.95,56
10886,2025-04-12,19:26:00,1089,11,Bilaspur,Takeaway,UPI,P004,Farmhouse,Veg,M,1,299,0,0
10886,2025-04-12,19:26:00,1089,11,Bilaspur,Takeaway,UPI,P005,Farmhouse,Veg,L,2,449,89.8,0
10887,2025-02-15,14:05:00,1094,12,Bilaspur,Delivery,Cash,P014,Mexican Green Wave,Veg,M,1,299,0,31
10888,2025-11-23,17:05:00,1450,12,Bilaspur,Dine-in,Cash,P014,Mexican Green Wave,Veg,M,2,299,29.9,0
10889,2025-01-28,17:18:00,1092,5,Bhilai,Delivery,Cash,P004,Farmhouse,Veg,M,1,299,14.95,34
10889,2025-01-28,17:18:00,1092,5,Bhilai,Delivery,Cash,P003,Margherita,Classic,L,2,449,89.8,34
10889,2025-01-28,17:18:00,1092,5,Bhilai,Delivery,Cash,P018,Paneer Makhani,Veg,M,1,299,0,49
10890,2025-07-01,19:22:00,1396,11,Bilaspur,Delivery,Card,P020,Garlic Bread,Sides,M,1,149,14.9,27
10891,2025-10-03,19:44:00,1223,6,Bhilai,Delivery,Cash,P005,Farmhouse,Veg,L,1,449,22.45,23
10891,2025-10-03,19:44:00,1223,6,Bhilai,Delivery,Cash,P020,Garlic Bread,Sides,M,1,149,0,34
10892,2025-04-22,18:02:00,1060,9,Durg,Takeaway,Card,P002,Margherita,Classic,M,1,299,0,0
10892,2025-04-22,18:02:00,1060,9,Durg,Takeaway,Card,P010,Pepper Barbecue Chicken,Chicken,M,1,319,15.95,0
10892,2025-04-22,18:02:00,1060,9,Durg,Takeaway,Card,P006,Peppy Paneer,Veg,M,2,299,0,0
10893,2025-11-19,17:57:00,1005,3,Raipur,Delivery,Cash,P011,Pepper Barbecue Chicken,Chicken,L,1,469,23.45,28
10893,2025-11-19,17:57:00,1005,3,Raipur,Delivery,Cash,P002,Margherita,Classic,M,1,299,29.9,52
10893,2025-11-19,17:57:00,1005,3,Raipur,Delivery,Cash,P019,Paneer Makhani,Veg,L,1,449,0,19
10894,2025-08-13,20:29:00,1304,10,Bilaspur,Takeaway,Wallet,P016,Cheese Burst,Specialty,M,1,324,32.4,0
10894,2025-08-13,20:29:00,1304,10,Bilaspur,Takeaway,Wallet,P004,Farmhouse,Veg,M,1,299,14.95,0
10894,2025-08-13,20:29:00,1304,10,Bilaspur,Takeaway,Wallet,P006,Peppy Paneer,Veg,M,1,299,0,0
10894,2025-08-13,20:29:00,1304,10,Bilaspur,Takeaway,Wallet,P005,Farmhouse,Veg,L,1,449,0,0
10895,2025-09-17,14:27:00,1397,5,Bhilai,Dine-in,Wallet,P003,Margherita,Classic,L,1,449,0,0
10896,2025-06-03,21:44:00,1269,4,Bhilai,Dine-in,Card,P012,Veg Extravaganza,Premium Veg,M,1,329,0,0
10896,2025-06-03,21:44:00,1269,4,Bhilai,Dine-in,Card,P015,Mexican Green Wave,Veg,L,1,449,0,0
10897,2025-06-08,20:09:00,1411,6,Bhilai,Delivery,Card,P001,Margherita,Classic,S,1,179,0,29
10897,2025-06-08,20:09:00,1411,6,Bhilai,Delivery,Card,P003,Margherita,Classic,L,1,449,0,31
10897,2025-06-08,20:09:00,1411,6,Bhilai,Delivery,Card,P018,Paneer Makhani,Veg,M,1,299,29.9,23
10897,2025-06-08,20:09:00,1411,6,Bhilai,Delivery,Card,P005,Farmhouse,Veg,L,1,449,0,27
10898,2025-12-17,18:49:00,1192,1,Raipur,Delivery,Cash,P008,Chicken Dominator,Chicken,M,1,319,31.9,62
10899,2025-04-19,21:42:00,1193,14,Nagpur,Delivery,Card,P006,Peppy Paneer,Veg,M,1,299,14.95,26
10900,2025-07-24,20:57:00,1145,14,Nagpur,Takeaway,Wallet,P009,Chicken Dominator,Chicken,L,1,469,0,0
10900,2025-07-24,20:57:00,1145,14,Nagpur,Takeaway,Wallet,P005,Farmhouse,Veg,L,1,449,0,0
10900,2025-07-24,20:57:00,1145,14,Nagpur,Takeaway,Wallet,P012,Veg Extravaganza,Premium Veg,M,1,329,0,0
10900,2025-07-24,20:57:00,1145,14,Nagpur,Takeaway,Wallet,P020,Garlic Bread,Sides,M,1,149,0,0
10901,2025-07-08,17:32:00,1422,1,Raipur,Delivery,Wallet,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,49
10902,2025-04-07,12:19:00,1223,2,Raipur,Delivery,Card,P003,Margherita,Classic,L,1,449,22.45,44
10902,2025-04-07,12:19:00,1223,2,Raipur,Delivery,Card,P005,Farmhouse,Veg,L,1,449,0,28
10902,2025-04-07,12:19:00,1223,2,Raipur,Delivery,Card,P012,Veg Extravaganza,Premium Veg,M,1,329,32.9,61
10902,2025-04-07,12:19:00,1223,2,Raipur,Delivery,Card,P008,Chicken Dominator,Chicken,M,1,319,0,47
10903,2025-02-12,17:46:00,1052,11,Bilaspur,Takeaway,UPI,P005,Farmhouse,Veg,L,1,449,44.9,0
10903,2025-02-12,17:46:00,1052,11,Bilaspur,Takeaway,UPI,P010,Pepper Barbecue Chicken,Chicken,M,1,319,31.9,0
10904,2025-01-06,18:42:00,1206,7,Durg,Takeaway,Cash,P004,Farmhouse,Veg,M,1,299,29.9,0
10904,2025-01-06,18:42:00,1206,7,Durg,Takeaway,Cash,P011,Pepper Barbecue Chicken,Chicken,L,1,469,23.45,0
10904,2025-01-06,18:42:00,1206,7,Durg,Takeaway,Cash,P010,Pepper Barbecue Chicken,Chicken,M,1,319,31.9,0
10904,2025-01-06,18:42:00,1206,7,Durg,Takeaway,Cash,P015,Mexican Green Wave,Veg,L,1,449,22.45,0
10905,2025-10-01,22:07:00,1403,3,Raipur,Dine-in,Wallet,P003,Margherita,Classic,L,1,449,22.45,0
10906,2025-12-29,19:12:00,1264,14,Nagpur,Delivery,Wallet,P001,Margherita,Classic,S,1,179,8.95,21
10906,2025-12-29,19:12:00,1264,14,Nagpur,Delivery,Wallet,P004,Farmhouse,Veg,M,1,299,14.95,34
10906,2025-12-29,19:12:00,1264,14,Nagpur,Delivery,Wallet,P002,Margherita,Classic,M,1,299,29.9,39
10906,2025-12-29,19:12:00,1264,14,Nagpur,Delivery,Wallet,P008,Chicken Dominator,Chicken,M,1,319,15.95,19
10907,2025-10-05,16:18:00,1183,7,Durg,Delivery,Cash,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,52
10907,2025-10-05,16:18:00,1183,7,Durg,Delivery,Cash,P010,Pepper Barbecue Chicken,Chicken,M,1,319,31.9,33
10907,2025-10-05,16:18:00,1183,7,Durg,Delivery,Cash,P006,Peppy Paneer,Veg,M,1,299,0,23
10908,2025-10-01,14:46:00,1075,11,Bilaspur,Delivery,Cash,P020,Garlic Bread,Sides,M,1,149,14.9,20
10908,2025-10-01,14:46:00,1075,11,Bilaspur,Delivery,Cash,P012,Veg Extravaganza,Premium Veg,M,1,329,0,38
10908,2025-10-01,14:46:00,1075,11,Bilaspur,Delivery,Cash,P004,Farmhouse,Veg,M,1,299,14.95,20
10909,2025-03-17,19:46:00,1327,13,Nagpur,Takeaway,Wallet,P005,Farmhouse,Veg,L,1,449,22.45,0
10910,2025-08-05,17:11:00,1383,5,Bhilai,Takeaway,UPI,P020,Garlic Bread,Sides,M,2,149,0,0
10910,2025-08-05,17:11:00,1383,5,Bhilai,Takeaway,UPI,P015,Mexican Green Wave,Veg,L,1,449,0,0
10910,2025-08-05,17:11:00,1383,5,Bhilai,Takeaway,UPI,P009,Chicken Dominator,Chicken,L,1,469,23.45,0
10911,2025-10-21,18:48:00,1224,5,Bhilai,Takeaway,Card,P008,Chicken Dominator,Chicken,M,1,319,0,0
10911,2025-10-21,18:48:00,1224,5,Bhilai,Takeaway,Card,P001,Margherita,Classic,S,1,179,8.95,0
10911,2025-10-21,18:48:00,1224,5,Bhilai,Takeaway,Card,P006,Peppy Paneer,Veg,M,1,299,14.95,0
10912,2025-01-03,17:01:00,1401,7,Durg,Takeaway,Cash,P007,Peppy Paneer,Veg,L,1,449,0,0
10912,2025-01-03,17:01:00,1401,7,Durg,Takeaway,Cash,P015,Mexican Green Wave,Veg,L,1,449,0,0
10912,2025-01-03,17:01:00,1401,7,Durg,Takeaway,Cash,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,0
10913,2025-01-10,19:14:00,1033,10,Bilaspur,Delivery,Wallet,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,39
10913,2025-01-10,19:14:00,1033,10,Bilaspur,Delivery,Wallet,P005,Farmhouse,Veg,L,1,449,22.45,38
10913,2025-01-10,19:14:00,1033,10,Bilaspur,Delivery,Wallet,P006,Peppy Paneer,Veg,M,1,299,14.95,46
10913,2025-01-10,19:14:00,1033,10,Bilaspur,Delivery,Wallet,P019,Paneer Makhani,Veg,L,1,449,0,47
10914,2025-09-13,16:44:00,1088,11,Bilaspur,Delivery,Wallet,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,58
10915,2025-09-07,18:22:00,1043,4,Bhilai,Takeaway,Cash,P005,Farmhouse,Veg,L,2,449,0,0
10915,2025-09-07,18:22:00,1043,4,Bhilai,Takeaway,Cash,P012,Veg Extravaganza,Premium Veg,M,1,329,0,0
10916,2025-11-16,19:39:00,1181,10,Bilaspur,Delivery,UPI,P009,Chicken Dominator,Chicken,L,1,469,0,42
10916,2025-11-16,19:39:00,1181,10,Bilaspur,Delivery,UPI,P008,Chicken Dominator,Chicken,M,1,319,0,24
10916,2025-11-16,19:39:00,1181,10,Bilaspur,Delivery,UPI,P004,Farmhouse,Veg,M,1,299,29.9,31
10917,2025-04-19,22:36:00,1149,3,Raipur,Takeaway,Wallet,P005,Farmhouse,Veg,L,1,449,22.45,0
10917,2025-04-19,22:36:00,1149,3,Raipur,Takeaway,Wallet,P003,Margherita,Classic,L,1,449,0,0
10917,2025-04-19,22:36:00,1149,3,Raipur,Takeaway,Wallet,P018,Paneer Makhani,Veg,M,1,299,14.95,0
10917,2025-04-19,22:36:00,1149,3,Raipur,Takeaway,Wallet,P004,Farmhouse,Veg,M,1,299,29.9,0
10918,2025-04-26,21:31:00,1388,8,Durg,Delivery,Wallet,P019,Paneer Makhani,Veg,L,1,449,22.45,18
10918,2025-04-26,21:31:00,1388,8,Durg,Delivery,Wallet,P003,Margherita,Classic,L,1,449,22.45,47
10919,2025-12-02,15:58:00,1051,7,Durg,Delivery,Wallet,P006,Peppy Paneer,Veg,M,1,299,0,56
10919,2025-12-02,15:58:00,1051,7,Durg,Delivery,Wallet,P011,Pepper Barbecue Chicken,Chicken,L,2,469,93.8,19
10919,2025-12-02,15:58:00,1051,7,Durg,Delivery,Wallet,P002,Margherita,Classic,M,1,299,14.95,57
10920,2025-05-08,15:40:00,1242,11,Bilaspur,Delivery,Cash,P014,Mexican Green Wave,Veg,M,1,299,29.9,53
10921,2025-09-19,21:54:00,1083,8,Durg,Delivery,Card,P008,Chicken Dominator,Chicken,M,1,319,0,38
10921,2025-09-19,21:54:00,1083,8,Durg,Delivery,Card,P013,Veg Extravaganza,Premium Veg,L,1,479,0,36
10922,2025-02-03,21:13:00,1296,8,Durg,Delivery,Wallet,P015,Mexican Green Wave,Veg,L,1,449,0,56
10922,2025-02-03,21:13:00,1296,8,Durg,Delivery,Wallet,P020,Garlic Bread,Sides,M,1,149,7.45,28
10923,2025-05-06,18:04:00,1004,12,Bilaspur,Delivery,Wallet,P017,Cheese Burst,Specialty,L,1,474,0,63
10923,2025-05-06,18:04:00,1004,12,Bilaspur,Delivery,Wallet,P001,Margherita,Classic,S,1,179,0,46
10923,2025-05-06,18:04:00,1004,12,Bilaspur,Delivery,Wallet,P007,Peppy Paneer,Veg,L,1,449,44.9,64
10923,2025-05-06,18:04:00,1004,12,Bilaspur,Delivery,Wallet,P004,Farmhouse,Veg,M,1,299,0,36
10924,2025-07-23,20:46:00,1394,1,Raipur,Delivery,Wallet,P015,Mexican Green Wave,Veg,L,1,449,0,64
10924,2025-07-23,20:46:00,1394,1,Raipur,Delivery,Wallet,P002,Margherita,Classic,M,1,299,0,41
10924,2025-07-23,20:46:00,1394,1,Raipur,Delivery,Wallet,P017,Cheese Burst,Specialty,L,1,474,47.4,60
10924,2025-07-23,20:46:00,1394,1,Raipur,Delivery,Wallet,P014,Mexican Green Wave,Veg,M,1,299,14.95,27
10925,2025-05-05,20:13:00,1136,2,Raipur,Delivery,UPI,P018,Paneer Makhani,Veg,M,1,299,14.95,62
10925,2025-05-05,20:13:00,1136,2,Raipur,Delivery,UPI,P008,Chicken Dominator,Chicken,M,1,319,31.9,39
10925,2025-05-05,20:13:00,1136,2,Raipur,Delivery,UPI,P004,Farmhouse,Veg,M,2,299,59.8,62
10926,2025-05-13,19:38:00,1019,13,Nagpur,Delivery,Cash,P004,Farmhouse,Veg,M,1,299,14.95,54
10927,2025-07-05,20:19:00,1367,3,Raipur,Delivery,Cash,P013,Veg Extravaganza,Premium Veg,L,1,479,0,27
10927,2025-07-05,20:19:00,1367,3,Raipur,Delivery,Cash,P012,Veg Extravaganza,Premium Veg,M,1,329,16.45,42
10927,2025-07-05,20:19:00,1367,3,Raipur,Delivery,Cash,P003,Margherita,Classic,L,1,449,22.45,58
10927,2025-07-05,20:19:00,1367,3,Raipur,Delivery,Cash,P015,Mexican Green Wave,Veg,L,1,449,0,19
10928,2025-04-19,19:09:00,1300,1,Raipur,Delivery,Wallet,P011,Pepper Barbecue Chicken,Chicken,L,1,469,23.45,51
10928,2025-04-19,19:09:00,1300,1,Raipur,Delivery,Wallet,P003,Margherita,Classic,L,2,449,44.9,42
10928,2025-04-19,19:09:00,1300,1,Raipur,Delivery,Wallet,P005,Farmhouse,Veg,L,1,449,44.9,59
10929,2025-03-28,21:30:00,1090,8,Durg,Takeaway,UPI,P005,Farmhouse,Veg,L,1,449,22.45,0
10930,2025-04-16,16:17:00,1312,13,Nagpur,Takeaway,UPI,P006,Peppy Paneer,Veg,M,1,299,0,0
10930,2025-04-16,16:17:00,1312,13,Nagpur,Takeaway,UPI,P007,Peppy Paneer,Veg,L,1,449,0,0
10931,2025-04-14,17:02:00,1205,11,Bilaspur,Delivery,Cash,P004,Farmhouse,Veg,M,1,299,0,21
10932,2025-08-17,19:15:00,1126,5,Bhilai,Takeaway,Card,P004,Farmhouse,Veg,M,1,299,0,0
10932,2025-08-17,19:15:00,1126,5,Bhilai,Takeaway,Card,P013,Veg Extravaganza,Premium Veg,L,1,479,0,0
10933,2025-11-08,16:17:00,1047,12,Bilaspur,Delivery,UPI,P009,Chicken Dominator,Chicken,L,1,469,0,33
10933,2025-11-08,16:17:00,1047,12,Bilaspur,Delivery,UPI,P001,Margherita,Classic,S,1,179,17.9,47
10934,2025-02-20,18:50:00,1027,6,Bhilai,Takeaway,UPI,P008,Chicken Dominator,Chicken,M,1,319,31.9,0
10934,2025-02-20,18:50:00,1027,6,Bhilai,Takeaway,UPI,P007,Peppy Paneer,Veg,L,1,449,0,0
